t, u
1.542493868269000053e+09,0.000000000000000000e+00
1.542493898269999981e+09,0.000000000000000000e+00
1.542493928269999981e+09,0.000000000000000000e+00
1.542493958270999908e+09,0.000000000000000000e+00
1.542493988270999908e+09,0.000000000000000000e+00
1.542494018272000074e+09,0.000000000000000000e+00
1.542494048273000002e+09,0.000000000000000000e+00
1.542494093579999924e+09,0.000000000000000000e+00
1.542494123581000090e+09,0.000000000000000000e+00
1.542494153581000090e+09,0.000000000000000000e+00
1.542494183582000017e+09,0.000000000000000000e+00
1.542494213582000017e+09,0.000000000000000000e+00
1.542494243582999945e+09,0.000000000000000000e+00
1.542494273582999945e+09,0.000000000000000000e+00
1.542494303584000111e+09,0.000000000000000000e+00
1.542494333585000038e+09,0.000000000000000000e+00
1.542494363585000038e+09,0.000000000000000000e+00
1.542494411394000053e+09,0.000000000000000000e+00
1.542494441394999981e+09,0.000000000000000000e+00
1.542494471394999981e+09,0.000000000000000000e+00
1.542494501395999908e+09,0.000000000000000000e+00
1.542494531395999908e+09,0.000000000000000000e+00
1.542494561397000074e+09,0.000000000000000000e+00
1.542494591398000002e+09,0.000000000000000000e+00
1.542494621398000002e+09,0.000000000000000000e+00
1.542494651398999929e+09,0.000000000000000000e+00
1.542494681398999929e+09,0.000000000000000000e+00
1.542494726980999947e+09,0.000000000000000000e+00
1.542494756982000113e+09,0.000000000000000000e+00
1.542494786983000040e+09,0.000000000000000000e+00
1.542494816983000040e+09,0.000000000000000000e+00
1.542494846983999968e+09,0.000000000000000000e+00
1.542494876983999968e+09,0.000000000000000000e+00
1.542494906984999895e+09,0.000000000000000000e+00
1.542494936984999895e+09,0.000000000000000000e+00
1.542494966986000061e+09,0.000000000000000000e+00
1.542494996986999989e+09,0.000000000000000000e+00
1.542495039772000074e+09,0.000000000000000000e+00
1.542495069772000074e+09,0.000000000000000000e+00
1.542495099773000002e+09,0.000000000000000000e+00
1.542495129773000002e+09,0.000000000000000000e+00
1.542495159773999929e+09,0.000000000000000000e+00
1.542495189773999929e+09,0.000000000000000000e+00
1.542495219775000095e+09,0.000000000000000000e+00
1.542495249775000095e+09,0.000000000000000000e+00
1.542495279776000023e+09,0.000000000000000000e+00
1.542495309776999950e+09,0.000000000000000000e+00
1.542495355897000074e+09,0.000000000000000000e+00
1.542495385898000002e+09,0.000000000000000000e+00
1.542495415898999929e+09,0.000000000000000000e+00
1.542495445898999929e+09,0.000000000000000000e+00
1.542495475900000095e+09,0.000000000000000000e+00
1.542495505900000095e+09,0.000000000000000000e+00
1.542495535901000023e+09,0.000000000000000000e+00
1.542495565901000023e+09,0.000000000000000000e+00
1.542495595901999950e+09,0.000000000000000000e+00
1.542495625903000116e+09,0.000000000000000000e+00
1.542495668578000069e+09,0.000000000000000000e+00
1.542495698578999996e+09,0.000000000000000000e+00
1.542495728578999996e+09,0.000000000000000000e+00
1.542495758579999924e+09,0.000000000000000000e+00
1.542495788579999924e+09,0.000000000000000000e+00
1.542495818581000090e+09,0.000000000000000000e+00
1.542495848581000090e+09,0.000000000000000000e+00
1.542495878582000017e+09,0.000000000000000000e+00
1.542495908582999945e+09,0.000000000000000000e+00
1.542495938582999945e+09,0.000000000000000000e+00
1.542495981417000055e+09,0.000000000000000000e+00
1.542496011417999983e+09,0.000000000000000000e+00
1.542496041418999910e+09,0.000000000000000000e+00
1.542496071418999910e+09,0.000000000000000000e+00
1.542496101420000076e+09,0.000000000000000000e+00
1.542496131420000076e+09,0.000000000000000000e+00
1.542496161421000004e+09,0.000000000000000000e+00
1.542496191421000004e+09,0.000000000000000000e+00
1.542496221421999931e+09,0.000000000000000000e+00
1.542496251423000097e+09,0.000000000000000000e+00
1.542496294249000072e+09,0.000000000000000000e+00
1.542496324249000072e+09,0.000000000000000000e+00
1.542496354250000000e+09,0.000000000000000000e+00
1.542496384250000000e+09,0.000000000000000000e+00
1.542496414250999928e+09,0.000000000000000000e+00
1.542496444252000093e+09,0.000000000000000000e+00
1.542496474252000093e+09,0.000000000000000000e+00
1.542496504253000021e+09,0.000000000000000000e+00
1.542496534253999949e+09,0.000000000000000000e+00
1.542496564255000114e+09,0.000000000000000000e+00
1.542496608503000021e+09,0.000000000000000000e+00
1.542496638503000021e+09,0.000000000000000000e+00
1.542496668503999949e+09,0.000000000000000000e+00
1.542496698503999949e+09,0.000000000000000000e+00
1.542496728505000114e+09,0.000000000000000000e+00
1.542496758505000114e+09,0.000000000000000000e+00
1.542496788506000042e+09,0.000000000000000000e+00
1.542496818506999969e+09,0.000000000000000000e+00
1.542496848506999969e+09,0.000000000000000000e+00
1.542496878507999897e+09,0.000000000000000000e+00
1.542496923474999905e+09,0.000000000000000000e+00
1.542496953476000071e+09,0.000000000000000000e+00
1.542496983476000071e+09,0.000000000000000000e+00
1.542497013476999998e+09,0.000000000000000000e+00
1.542497043477999926e+09,0.000000000000000000e+00
1.542497073477999926e+09,0.000000000000000000e+00
1.542497103479000092e+09,0.000000000000000000e+00
1.542497133479000092e+09,0.000000000000000000e+00
1.542497163480000019e+09,0.000000000000000000e+00
1.542497193480000019e+09,0.000000000000000000e+00
1.542497241249000072e+09,0.000000000000000000e+00
1.542497271250999928e+09,0.000000000000000000e+00
1.542497301252000093e+09,0.000000000000000000e+00
1.542497331252000093e+09,0.000000000000000000e+00
1.542497361253000021e+09,0.000000000000000000e+00
1.542497391253999949e+09,0.000000000000000000e+00
1.542497421253999949e+09,0.000000000000000000e+00
1.542497451255000114e+09,0.000000000000000000e+00
1.542497481255000114e+09,0.000000000000000000e+00
1.542497511256000042e+09,0.000000000000000000e+00
1.542497559993999958e+09,0.000000000000000000e+00
1.542497589994999886e+09,0.000000000000000000e+00
1.542497619994999886e+09,0.000000000000000000e+00
1.542497649996000051e+09,0.000000000000000000e+00
1.542497679996999979e+09,0.000000000000000000e+00
1.542497709996999979e+09,0.000000000000000000e+00
1.542497739997999907e+09,0.000000000000000000e+00
1.542497769997999907e+09,0.000000000000000000e+00
1.542497799999000072e+09,0.000000000000000000e+00
1.542497829999000072e+09,0.000000000000000000e+00
1.542497872121999979e+09,0.000000000000000000e+00
1.542497902121999979e+09,0.000000000000000000e+00
1.542497932122999907e+09,0.000000000000000000e+00
1.542497962122999907e+09,0.000000000000000000e+00
1.542497992124000072e+09,0.000000000000000000e+00
1.542498022124000072e+09,0.000000000000000000e+00
1.542498052125000000e+09,0.000000000000000000e+00
1.542498082125000000e+09,0.000000000000000000e+00
1.542498112125999928e+09,0.000000000000000000e+00
1.542498142125999928e+09,0.000000000000000000e+00
1.542498189844000101e+09,0.000000000000000000e+00
1.542498219844000101e+09,0.000000000000000000e+00
1.542498249845000029e+09,0.000000000000000000e+00
1.542498279845000029e+09,0.000000000000000000e+00
1.542498309845999956e+09,0.000000000000000000e+00
1.542498339845999956e+09,0.000000000000000000e+00
1.542498369846999884e+09,0.000000000000000000e+00
1.542498399848999977e+09,0.000000000000000000e+00
1.542498429848999977e+09,0.000000000000000000e+00
1.542498459849999905e+09,0.000000000000000000e+00
1.542498505266000032e+09,0.000000000000000000e+00
1.542498535266999960e+09,0.000000000000000000e+00
1.542498565267999887e+09,0.000000000000000000e+00
1.542498595267999887e+09,0.000000000000000000e+00
1.542498625269000053e+09,0.000000000000000000e+00
1.542498655269999981e+09,0.000000000000000000e+00
1.542498685269999981e+09,0.000000000000000000e+00
1.542498715270999908e+09,0.000000000000000000e+00
1.542498745270999908e+09,0.000000000000000000e+00
1.542498775272000074e+09,0.000000000000000000e+00
1.542498818180999994e+09,0.000000000000000000e+00
1.542498848180999994e+09,0.000000000000000000e+00
1.542498878181999922e+09,0.000000000000000000e+00
1.542498908181999922e+09,0.000000000000000000e+00
1.542498938183000088e+09,0.000000000000000000e+00
1.542498968184000015e+09,0.000000000000000000e+00
1.542498998184000015e+09,0.000000000000000000e+00
1.542499028184999943e+09,0.000000000000000000e+00
1.542499058184999943e+09,0.000000000000000000e+00
1.542499088186000109e+09,0.000000000000000000e+00
1.542499140369999886e+09,0.000000000000000000e+00
1.542499170371000051e+09,0.000000000000000000e+00
1.542499200371999979e+09,0.000000000000000000e+00
1.542499230372999907e+09,0.000000000000000000e+00
1.542499260372999907e+09,0.000000000000000000e+00
1.542499290374000072e+09,0.000000000000000000e+00
1.542499320374000072e+09,0.000000000000000000e+00
1.542499350378000021e+09,0.000000000000000000e+00
1.542499380378000021e+09,0.000000000000000000e+00
1.542499410378999949e+09,0.000000000000000000e+00
1.542499452306999922e+09,0.000000000000000000e+00
1.542499482308000088e+09,0.000000000000000000e+00
1.542499512309000015e+09,0.000000000000000000e+00
1.542499542309000015e+09,0.000000000000000000e+00
1.542499572309999943e+09,0.000000000000000000e+00
1.542499602309999943e+09,0.000000000000000000e+00
1.542499632311000109e+09,0.000000000000000000e+00
1.542499662311000109e+09,0.000000000000000000e+00
1.542499692312000036e+09,0.000000000000000000e+00
1.542499722312999964e+09,0.000000000000000000e+00
1.542499766609999895e+09,0.000000000000000000e+00
1.542499796609999895e+09,0.000000000000000000e+00
1.542499826611000061e+09,0.000000000000000000e+00
1.542499856611000061e+09,0.000000000000000000e+00
1.542499886611999989e+09,0.000000000000000000e+00
1.542499916611999989e+09,0.000000000000000000e+00
1.542499946612999916e+09,0.000000000000000000e+00
1.542499976612999916e+09,0.000000000000000000e+00
1.542500006614000082e+09,0.000000000000000000e+00
1.542500036615000010e+09,0.000000000000000000e+00
1.542500085334000111e+09,0.000000000000000000e+00
1.542500115335000038e+09,0.000000000000000000e+00
1.542500145335000038e+09,0.000000000000000000e+00
1.542500175335999966e+09,0.000000000000000000e+00
1.542500205335999966e+09,0.000000000000000000e+00
1.542500235336999893e+09,0.000000000000000000e+00
1.542500265338000059e+09,0.000000000000000000e+00
1.542500295338000059e+09,0.000000000000000000e+00
1.542500325338999987e+09,0.000000000000000000e+00
1.542500355338999987e+09,0.000000000000000000e+00
1.542500399917999983e+09,0.000000000000000000e+00
1.542500429917999983e+09,0.000000000000000000e+00
1.542500459918999910e+09,0.000000000000000000e+00
1.542500489918999910e+09,0.000000000000000000e+00
1.542500519920000076e+09,0.000000000000000000e+00
1.542500549920000076e+09,0.000000000000000000e+00
1.542500579921000004e+09,0.000000000000000000e+00
1.542500609921999931e+09,0.000000000000000000e+00
1.542500639921999931e+09,0.000000000000000000e+00
1.542500669923000097e+09,0.000000000000000000e+00
1.542500714365000010e+09,0.000000000000000000e+00
1.542500744365000010e+09,0.000000000000000000e+00
1.542500774365999937e+09,0.000000000000000000e+00
1.542500804367000103e+09,0.000000000000000000e+00
1.542500834367000103e+09,0.000000000000000000e+00
1.542500864368000031e+09,0.000000000000000000e+00
1.542500894368000031e+09,0.000000000000000000e+00
1.542500924368999958e+09,0.000000000000000000e+00
1.542500954368999958e+09,0.000000000000000000e+00
1.542500984369999886e+09,0.000000000000000000e+00
1.542501034302999973e+09,0.000000000000000000e+00
1.542501064303999901e+09,0.000000000000000000e+00
1.542501094303999901e+09,0.000000000000000000e+00
1.542501124305000067e+09,0.000000000000000000e+00
1.542501154305000067e+09,0.000000000000000000e+00
1.542501184305999994e+09,0.000000000000000000e+00
1.542501214305999994e+09,0.000000000000000000e+00
1.542501244306999922e+09,0.000000000000000000e+00
1.542501274306999922e+09,0.000000000000000000e+00
1.542501304308000088e+09,0.000000000000000000e+00
1.542501350049999952e+09,0.000000000000000000e+00
1.542501380051000118e+09,0.000000000000000000e+00
1.542501410051000118e+09,0.000000000000000000e+00
1.542501440052000046e+09,0.000000000000000000e+00
1.542501470052999973e+09,0.000000000000000000e+00
1.542501500052999973e+09,0.000000000000000000e+00
1.542501530053999901e+09,0.000000000000000000e+00
1.542501560053999901e+09,0.000000000000000000e+00
1.542501590055000067e+09,0.000000000000000000e+00
1.542501620055000067e+09,0.000000000000000000e+00
1.542501662798000097e+09,0.000000000000000000e+00
1.542501692798000097e+09,0.000000000000000000e+00
1.542501722799000025e+09,0.000000000000000000e+00
1.542501752799000025e+09,0.000000000000000000e+00
1.542501782799999952e+09,0.000000000000000000e+00
1.542501812799999952e+09,0.000000000000000000e+00
1.542501842801000118e+09,0.000000000000000000e+00
1.542501872802000046e+09,0.000000000000000000e+00
1.542501902802000046e+09,0.000000000000000000e+00
1.542501932802999973e+09,0.000000000000000000e+00
1.542501978042000055e+09,0.000000000000000000e+00
1.542502008042999983e+09,0.000000000000000000e+00
1.542502038042999983e+09,0.000000000000000000e+00
1.542502068043999910e+09,0.000000000000000000e+00
1.542502098045000076e+09,0.000000000000000000e+00
1.542502128045000076e+09,0.000000000000000000e+00
1.542502158046000004e+09,0.000000000000000000e+00
1.542502188046000004e+09,0.000000000000000000e+00
1.542502218046999931e+09,0.000000000000000000e+00
1.542502248046999931e+09,0.000000000000000000e+00
1.542502293937999964e+09,0.000000000000000000e+00
1.542502323937999964e+09,0.000000000000000000e+00
1.542502353938999891e+09,0.000000000000000000e+00
1.542502383938999891e+09,0.000000000000000000e+00
1.542502413940000057e+09,0.000000000000000000e+00
1.542502443940000057e+09,0.000000000000000000e+00
1.542502473940999985e+09,0.000000000000000000e+00
1.542502503940999985e+09,0.000000000000000000e+00
1.542502533941999912e+09,0.000000000000000000e+00
1.542502563943000078e+09,0.000000000000000000e+00
1.542502614596999884e+09,0.000000000000000000e+00
1.542502644598000050e+09,0.000000000000000000e+00
1.542502674598000050e+09,0.000000000000000000e+00
1.542502704598999977e+09,0.000000000000000000e+00
1.542502734598999977e+09,0.000000000000000000e+00
1.542502764599999905e+09,0.000000000000000000e+00
1.542502794599999905e+09,0.000000000000000000e+00
1.542502824601000071e+09,0.000000000000000000e+00
1.542502854601999998e+09,0.000000000000000000e+00
1.542502884601999998e+09,0.000000000000000000e+00
1.542502928128999949e+09,0.000000000000000000e+00
1.542502958128999949e+09,0.000000000000000000e+00
1.542502988128999949e+09,0.000000000000000000e+00
1.542503018130000114e+09,0.000000000000000000e+00
1.542503048131000042e+09,0.000000000000000000e+00
1.542503078131000042e+09,0.000000000000000000e+00
1.542503108131999969e+09,0.000000000000000000e+00
1.542503138131999969e+09,0.000000000000000000e+00
1.542503168132999897e+09,0.000000000000000000e+00
1.542503198132999897e+09,0.000000000000000000e+00
1.542503240687999964e+09,0.000000000000000000e+00
1.542503270687999964e+09,0.000000000000000000e+00
1.542503300688999891e+09,0.000000000000000000e+00
1.542503330688999891e+09,0.000000000000000000e+00
1.542503360690000057e+09,0.000000000000000000e+00
1.542503390690000057e+09,0.000000000000000000e+00
1.542503420690999985e+09,0.000000000000000000e+00
1.542503450691999912e+09,0.000000000000000000e+00
1.542503480691999912e+09,0.000000000000000000e+00
1.542503510693000078e+09,0.000000000000000000e+00
1.542503554282000065e+09,0.000000000000000000e+00
1.542503584282000065e+09,0.000000000000000000e+00
1.542503614282999992e+09,0.000000000000000000e+00
1.542503644282999992e+09,0.000000000000000000e+00
1.542503674283999920e+09,0.000000000000000000e+00
1.542503704283999920e+09,0.000000000000000000e+00
1.542503734285000086e+09,0.000000000000000000e+00
1.542503764286000013e+09,0.000000000000000000e+00
1.542503794286000013e+09,0.000000000000000000e+00
1.542503824286999941e+09,0.000000000000000000e+00
1.542503871384000063e+09,0.000000000000000000e+00
1.542503901384000063e+09,0.000000000000000000e+00
1.542503931384999990e+09,0.000000000000000000e+00
1.542503961384999990e+09,0.000000000000000000e+00
1.542503991385999918e+09,0.000000000000000000e+00
1.542504021385999918e+09,0.000000000000000000e+00
1.542504051387000084e+09,0.000000000000000000e+00
1.542504081388000011e+09,0.000000000000000000e+00
1.542504111388000011e+09,0.000000000000000000e+00
1.542504141388999939e+09,0.000000000000000000e+00
1.542504188434999943e+09,0.000000000000000000e+00
1.542504218436000109e+09,0.000000000000000000e+00
1.542504248436000109e+09,0.000000000000000000e+00
1.542504278437000036e+09,0.000000000000000000e+00
1.542504308437000036e+09,0.000000000000000000e+00
1.542504338437999964e+09,0.000000000000000000e+00
1.542504368437999964e+09,0.000000000000000000e+00
1.542504398438999891e+09,0.000000000000000000e+00
1.542504428440000057e+09,0.000000000000000000e+00
1.542504458440000057e+09,0.000000000000000000e+00
1.542504501786000013e+09,0.000000000000000000e+00
1.542504531786999941e+09,0.000000000000000000e+00
1.542504561786999941e+09,0.000000000000000000e+00
1.542504591788000107e+09,0.000000000000000000e+00
1.542504621789000034e+09,0.000000000000000000e+00
1.542504651789000034e+09,0.000000000000000000e+00
1.542504681790999889e+09,0.000000000000000000e+00
1.542504711792000055e+09,0.000000000000000000e+00
1.542504741792000055e+09,0.000000000000000000e+00
1.542504771792999983e+09,0.000000000000000000e+00
1.542504819056999922e+09,0.000000000000000000e+00
1.542504849056999922e+09,0.000000000000000000e+00
1.542504879058000088e+09,0.000000000000000000e+00
1.542504909058000088e+09,0.000000000000000000e+00
1.542504939059000015e+09,0.000000000000000000e+00
1.542504969059000015e+09,0.000000000000000000e+00
1.542504999059999943e+09,0.000000000000000000e+00
1.542505029059999943e+09,0.000000000000000000e+00
1.542505059061000109e+09,0.000000000000000000e+00
1.542505089062000036e+09,0.000000000000000000e+00
1.542505133779999971e+09,0.000000000000000000e+00
1.542505163779999971e+09,0.000000000000000000e+00
1.542505193780999899e+09,0.000000000000000000e+00
1.542505223780999899e+09,0.000000000000000000e+00
1.542505253782000065e+09,0.000000000000000000e+00
1.542505283782999992e+09,0.000000000000000000e+00
1.542505313782999992e+09,0.000000000000000000e+00
1.542505343783999920e+09,0.000000000000000000e+00
1.542505373783999920e+09,0.000000000000000000e+00
1.542505403785000086e+09,0.000000000000000000e+00
1.542505447970000029e+09,0.000000000000000000e+00
1.542505477970000029e+09,0.000000000000000000e+00
1.542505507971999884e+09,0.000000000000000000e+00
1.542505537973000050e+09,0.000000000000000000e+00
1.542505567973000050e+09,0.000000000000000000e+00
1.542505597973999977e+09,0.000000000000000000e+00
1.542505627973999977e+09,0.000000000000000000e+00
1.542505657976000071e+09,0.000000000000000000e+00
1.542505687976999998e+09,0.000000000000000000e+00
1.542505717976999998e+09,0.000000000000000000e+00
1.542505761450000048e+09,0.000000000000000000e+00
1.542505791451999903e+09,0.000000000000000000e+00
1.542505821453000069e+09,0.000000000000000000e+00
1.542505851453000069e+09,0.000000000000000000e+00
1.542505881453999996e+09,0.000000000000000000e+00
1.542505911453999996e+09,0.000000000000000000e+00
1.542505941454999924e+09,0.000000000000000000e+00
1.542505971456000090e+09,0.000000000000000000e+00
1.542506001456000090e+09,0.000000000000000000e+00
1.542506031457000017e+09,0.000000000000000000e+00
1.542506077894999981e+09,0.000000000000000000e+00
1.542506107895999908e+09,0.000000000000000000e+00
1.542506137895999908e+09,0.000000000000000000e+00
1.542506167897000074e+09,0.000000000000000000e+00
1.542506197897000074e+09,0.000000000000000000e+00
1.542506227898000002e+09,0.000000000000000000e+00
1.542506257898000002e+09,0.000000000000000000e+00
1.542506287898999929e+09,0.000000000000000000e+00
1.542506317900000095e+09,0.000000000000000000e+00
1.542506347900000095e+09,0.000000000000000000e+00
1.542506392759999990e+09,0.000000000000000000e+00
1.542506422759999990e+09,0.000000000000000000e+00
1.542506452760999918e+09,0.000000000000000000e+00
1.542506482760999918e+09,0.000000000000000000e+00
1.542506512762000084e+09,0.000000000000000000e+00
1.542506542762000084e+09,0.000000000000000000e+00
1.542506572762000084e+09,0.000000000000000000e+00
1.542506602762000084e+09,0.000000000000000000e+00
1.542506632763000011e+09,0.000000000000000000e+00
1.542506662763000011e+09,0.000000000000000000e+00
1.542506705733999968e+09,0.000000000000000000e+00
1.542506735733999968e+09,0.000000000000000000e+00
1.542506765734999895e+09,0.000000000000000000e+00
1.542506795734999895e+09,0.000000000000000000e+00
1.542506825736000061e+09,0.000000000000000000e+00
1.542506855736000061e+09,0.000000000000000000e+00
1.542506885736999989e+09,0.000000000000000000e+00
1.542506915737999916e+09,0.000000000000000000e+00
1.542506945737999916e+09,0.000000000000000000e+00
1.542506975739000082e+09,0.000000000000000000e+00
1.542507025181999922e+09,0.000000000000000000e+00
1.542507055183000088e+09,0.000000000000000000e+00
1.542507085184000015e+09,0.000000000000000000e+00
1.542507115184000015e+09,0.000000000000000000e+00
1.542507145184999943e+09,0.000000000000000000e+00
1.542507175187000036e+09,0.000000000000000000e+00
1.542507205187000036e+09,0.000000000000000000e+00
1.542507235187999964e+09,0.000000000000000000e+00
1.542507265187999964e+09,0.000000000000000000e+00
1.542507295188999891e+09,0.000000000000000000e+00
1.542507348048000097e+09,0.000000000000000000e+00
1.542507378049000025e+09,0.000000000000000000e+00
1.542507408049999952e+09,0.000000000000000000e+00
1.542507438049999952e+09,0.000000000000000000e+00
1.542507468051000118e+09,0.000000000000000000e+00
1.542507498051000118e+09,0.000000000000000000e+00
1.542507528052000046e+09,0.000000000000000000e+00
1.542507558052999973e+09,0.000000000000000000e+00
1.542507588052999973e+09,0.000000000000000000e+00
1.542507618053999901e+09,0.000000000000000000e+00
1.542507659884000063e+09,0.000000000000000000e+00
1.542507689884000063e+09,0.000000000000000000e+00
1.542507719884999990e+09,0.000000000000000000e+00
1.542507749885999918e+09,0.000000000000000000e+00
1.542507779885999918e+09,0.000000000000000000e+00
1.542507809887000084e+09,0.000000000000000000e+00
1.542507839887000084e+09,0.000000000000000000e+00
1.542507869888000011e+09,0.000000000000000000e+00
1.542507899888000011e+09,0.000000000000000000e+00
1.542507929888999939e+09,0.000000000000000000e+00
1.542507975790999889e+09,0.000000000000000000e+00
1.542508005792000055e+09,0.000000000000000000e+00
1.542508035792000055e+09,0.000000000000000000e+00
1.542508065792999983e+09,0.000000000000000000e+00
1.542508095792999983e+09,0.000000000000000000e+00
1.542508125793999910e+09,0.000000000000000000e+00
1.542508155795000076e+09,0.000000000000000000e+00
1.542508185795000076e+09,0.000000000000000000e+00
1.542508215796000004e+09,0.000000000000000000e+00
1.542508245796000004e+09,0.000000000000000000e+00
1.542508287315000057e+09,0.000000000000000000e+00
1.542508317315000057e+09,0.000000000000000000e+00
1.542508347315000057e+09,0.000000000000000000e+00
1.542508377315999985e+09,0.000000000000000000e+00
1.542508407316999912e+09,0.000000000000000000e+00
1.542508437316999912e+09,0.000000000000000000e+00
1.542508467318000078e+09,0.000000000000000000e+00
1.542508497318000078e+09,0.000000000000000000e+00
1.542508527319000006e+09,0.000000000000000000e+00
1.542508557319999933e+09,0.000000000000000000e+00
1.542508607750999928e+09,0.000000000000000000e+00
1.542508637752000093e+09,0.000000000000000000e+00
1.542508667752000093e+09,0.000000000000000000e+00
1.542508697753000021e+09,0.000000000000000000e+00
1.542508727753000021e+09,0.000000000000000000e+00
1.542508757753999949e+09,0.000000000000000000e+00
1.542508787755000114e+09,0.000000000000000000e+00
1.542508817755000114e+09,0.000000000000000000e+00
1.542508847756000042e+09,0.000000000000000000e+00
1.542508877756000042e+09,0.000000000000000000e+00
1.542508927273000002e+09,0.000000000000000000e+00
1.542508957273999929e+09,0.000000000000000000e+00
1.542508987273999929e+09,0.000000000000000000e+00
1.542509017275000095e+09,0.000000000000000000e+00
1.542509047276000023e+09,0.000000000000000000e+00
1.542509077276000023e+09,0.000000000000000000e+00
1.542509107276999950e+09,0.000000000000000000e+00
1.542509137276999950e+09,0.000000000000000000e+00
1.542509167278000116e+09,0.000000000000000000e+00
1.542509197278000116e+09,0.000000000000000000e+00
1.542509240897000074e+09,0.000000000000000000e+00
1.542509270897000074e+09,0.000000000000000000e+00
1.542509300898000002e+09,0.000000000000000000e+00
1.542509330898000002e+09,0.000000000000000000e+00
1.542509360898999929e+09,0.000000000000000000e+00
1.542509390898999929e+09,0.000000000000000000e+00
1.542509420900000095e+09,0.000000000000000000e+00
1.542509450901000023e+09,0.000000000000000000e+00
1.542509480901000023e+09,0.000000000000000000e+00
1.542509510901999950e+09,0.000000000000000000e+00
1.542509558229000092e+09,0.000000000000000000e+00
1.542509588230000019e+09,0.000000000000000000e+00
1.542509618230000019e+09,0.000000000000000000e+00
1.542509648230999947e+09,0.000000000000000000e+00
1.542509678232000113e+09,0.000000000000000000e+00
1.542509708232000113e+09,0.000000000000000000e+00
1.542509738233000040e+09,0.000000000000000000e+00
1.542509768233000040e+09,0.000000000000000000e+00
1.542509798233999968e+09,0.000000000000000000e+00
1.542509828233999968e+09,0.000000000000000000e+00
1.542509872058000088e+09,0.000000000000000000e+00
1.542509902058000088e+09,0.000000000000000000e+00
1.542509932059000015e+09,0.000000000000000000e+00
1.542509962059999943e+09,0.000000000000000000e+00
1.542509992059999943e+09,0.000000000000000000e+00
1.542510022061000109e+09,0.000000000000000000e+00
1.542510052061000109e+09,0.000000000000000000e+00
1.542510082062000036e+09,0.000000000000000000e+00
1.542510112062999964e+09,0.000000000000000000e+00
1.542510142062999964e+09,0.000000000000000000e+00
1.542510185910000086e+09,0.000000000000000000e+00
1.542510215911000013e+09,0.000000000000000000e+00
1.542510245911999941e+09,0.000000000000000000e+00
1.542510275911999941e+09,0.000000000000000000e+00
1.542510305913000107e+09,0.000000000000000000e+00
1.542510335913000107e+09,0.000000000000000000e+00
1.542510365914000034e+09,0.000000000000000000e+00
1.542510395914999962e+09,0.000000000000000000e+00
1.542510425914999962e+09,0.000000000000000000e+00
1.542510455915999889e+09,0.000000000000000000e+00
1.542510499378000021e+09,0.000000000000000000e+00
1.542510529378000021e+09,0.000000000000000000e+00
1.542510559378999949e+09,0.000000000000000000e+00
1.542510589380000114e+09,0.000000000000000000e+00
1.542510619380000114e+09,0.000000000000000000e+00
1.542510649381000042e+09,0.000000000000000000e+00
1.542510679381000042e+09,0.000000000000000000e+00
1.542510709381999969e+09,0.000000000000000000e+00
1.542510739381999969e+09,0.000000000000000000e+00
1.542510769400000095e+09,0.000000000000000000e+00
1.542510813405999899e+09,0.000000000000000000e+00
1.542510843407000065e+09,0.000000000000000000e+00
1.542510873407999992e+09,0.000000000000000000e+00
1.542510903407999992e+09,0.000000000000000000e+00
1.542510933408999920e+09,0.000000000000000000e+00
1.542510963408999920e+09,0.000000000000000000e+00
1.542510993410000086e+09,0.000000000000000000e+00
1.542511023410000086e+09,0.000000000000000000e+00
1.542511053411000013e+09,0.000000000000000000e+00
1.542511083411999941e+09,0.000000000000000000e+00
1.542511125822999954e+09,0.000000000000000000e+00
1.542511155823999882e+09,0.000000000000000000e+00
1.542511185823999882e+09,0.000000000000000000e+00
1.542511215825000048e+09,0.000000000000000000e+00
1.542511245825000048e+09,0.000000000000000000e+00
1.542511275825999975e+09,0.000000000000000000e+00
1.542511305826999903e+09,0.000000000000000000e+00
1.542511335826999903e+09,0.000000000000000000e+00
1.542511365828000069e+09,0.000000000000000000e+00
1.542511395828000069e+09,0.000000000000000000e+00
1.542511439016000032e+09,0.000000000000000000e+00
1.542511469016000032e+09,0.000000000000000000e+00
1.542511499016999960e+09,0.000000000000000000e+00
1.542511529016999960e+09,0.000000000000000000e+00
1.542511559017999887e+09,0.000000000000000000e+00
1.542511589019000053e+09,0.000000000000000000e+00
1.542511619019000053e+09,0.000000000000000000e+00
1.542511649020999908e+09,0.000000000000000000e+00
1.542511679022000074e+09,0.000000000000000000e+00
1.542511709022000074e+09,0.000000000000000000e+00
1.542511753240999937e+09,0.000000000000000000e+00
1.542511783240999937e+09,0.000000000000000000e+00
1.542511813243000031e+09,0.000000000000000000e+00
1.542511843243000031e+09,0.000000000000000000e+00
1.542511873243999958e+09,0.000000000000000000e+00
1.542511903244999886e+09,0.000000000000000000e+00
1.542511933244999886e+09,0.000000000000000000e+00
1.542511963246000051e+09,0.000000000000000000e+00
1.542511993246000051e+09,0.000000000000000000e+00
1.542512023246999979e+09,0.000000000000000000e+00
1.542512074430000067e+09,0.000000000000000000e+00
1.542512104430000067e+09,0.000000000000000000e+00
1.542512134430000067e+09,0.000000000000000000e+00
1.542512164430999994e+09,0.000000000000000000e+00
1.542512194431999922e+09,0.000000000000000000e+00
1.542512224431999922e+09,0.000000000000000000e+00
